"","x"
"770","ENSMUSG00000044548"
"771","ENSMUSG00000100959"
"772","ENSMUSG00000042644"
"773","ENSMUSG00000039323"
"774","ENSMUSG00000048217"
"775","ENSMUSG00000022346"
"776","ENSMUSG00000062960"
"777","ENSMUSG00000028042"
"778","ENSMUSG00000078915"
"779","ENSMUSG00000034327"
"780","ENSMUSG00000034450"
"781","ENSMUSG00000020708"
"782","ENSMUSG00000020720"
"783","ENSMUSG00000034528"
"784","ENSMUSG00000047061"
"785","ENSMUSG00000019923"
"786","ENSMUSG00000028716"
"787","ENSMUSG00000070704"
"788","ENSMUSG00000098134"
"789","ENSMUSG00000028906"
"790","ENSMUSG00000049969"
"791","ENSMUSG00000103053"
"792","ENSMUSG00000025757"
"793","ENSMUSG00000080186"
"794","ENSMUSG00000091952"
"795","ENSMUSG00000039041"
"796","ENSMUSG00000068587"
"797","ENSMUSG00000039304"
"798","ENSMUSG00000003234"
"799","ENSMUSG00000041468"
"800","ENSMUSG00000000673"
"801","ENSMUSG00000037266"
"802","ENSMUSG00000081688"
"803","ENSMUSG00000005846"
"804","ENSMUSG00000054715"
"805","ENSMUSG00000006395"
"806","ENSMUSG00000094530"
"807","ENSMUSG00000022534"
"808","ENSMUSG00000020074"
"809","ENSMUSG00000029467"
"810","ENSMUSG00000020456"
"811","ENSMUSG00000031060"
"812","ENSMUSG00000026489"
"813","ENSMUSG00000025743"
"814","ENSMUSG00000023944"
"815","ENSMUSG00000061778"
"816","ENSMUSG00000063894"
"817","ENSMUSG00000030172"
"818","ENSMUSG00000057933"
"819","ENSMUSG00000032064"
"820","ENSMUSG00000028051"
"821","ENSMUSG00000093930"
"822","ENSMUSG00000043079"
"823","ENSMUSG00000104253"
"824","ENSMUSG00000062825"
"825","ENSMUSG00000090104"
"826","ENSMUSG00000029101"
"827","ENSMUSG00000037523"
"828","ENSMUSG00000024474"
"829","ENSMUSG00000021188"
"830","ENSMUSG00000112793"
"831","ENSMUSG00000019906"
"832","ENSMUSG00000023067"
"833","ENSMUSG00000047649"
"834","ENSMUSG00000075595"
"835","ENSMUSG00000031628"
"836","ENSMUSG00000020674"
"837","ENSMUSG00000090215"
"838","ENSMUSG00000020069"
"839","ENSMUSG00000022466"
"840","ENSMUSG00000069011"
"841","ENSMUSG00000030137"
"842","ENSMUSG00000097174"
"843","ENSMUSG00000032010"
"844","ENSMUSG00000017713"
"845","ENSMUSG00000001672"
"846","ENSMUSG00000040562"
"847","ENSMUSG00000001467"
"848","ENSMUSG00000016257"
"849","ENSMUSG00000019179"
"850","ENSMUSG00000099891"
"851","ENSMUSG00000033107"
"852","ENSMUSG00000032578"
"853","ENSMUSG00000111083"
"854","ENSMUSG00000037204"
"855","ENSMUSG00000042293"
"856","ENSMUSG00000048826"
"857","ENSMUSG00000096979"
"858","ENSMUSG00000061906"
"859","ENSMUSG00000059195"
"860","ENSMUSG00000024663"
"861","ENSMUSG00000096449"
"862","ENSMUSG00000025402"
"863","ENSMUSG00000047123"
"864","ENSMUSG00000086320"
"865","ENSMUSG00000020788"
"866","ENSMUSG00000029762"
"867","ENSMUSG00000046245"
"868","ENSMUSG00000069539"
"869","ENSMUSG00000033542"
"870","ENSMUSG00000081034"
"871","ENSMUSG00000032531"
"872","ENSMUSG00000026360"
"873","ENSMUSG00000038365"
